conversation_id,conversation_text,label,scam_category,threat_level,urgency,authority_impersonation,financial_request,otp_request,credential_request,threat_detected,emotional_manipulation,secrecy_request,detected_indicators,recommended_action
ASVD_002022,"Arre, टीम आउटिंग शनिवार को कन्फर्म है। एडवेंचर पार्क जा रहे हैं। बस 8 बजे निकलेगी।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001991,"प्रिय ग्राहक, इंस्टेंट लोन 5,00,000 रुपये स्वीकृत। 5,000 रुपये जीएसटी और फीस जमा करें। आज क्रेडिट होगा।",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_006062,"Aur haan, ड्राइविंग टेस्ट के लिए स्लॉट बुक किया है ऑनलाइन। अगले गुरुवार को अपॉइंटमेंट है। Baad mein baat karte hain.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005755,"Tum jaante ho kya hoga agar tumhare social media accounts hack kiye hain. Rs 50,000 de do aur sab khatam. Warna consequences face karo.",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_006249,"क्रिप्टो ट्रेडिंग ऑपर्चुनिटी से लोग करोड़पति बन रहे हैं। 25,000 रुपये से शुरू करें। कोई रिस्क नहीं। मनी बैक गारंटी।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_001876,"Promotion mil gayi! Weekend pe dinner treat karunga. Restaurant tum choose karo. Chalo, milte hain.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000523,"Tumhari video call recordings public karni hai ya Rs 50,000 doge? Choice tumhari hai. Time kam hai.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_006114,"Kirana wale ka hisaab karna hai. Rs 4,500 baaki hai. UPI se bhej deti hoon.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000272,"Main your father ke saath hoon. Unka road accident hua hai. Rs 50,000 chahiye turant. Please help karein.",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_004300,Kya aap extra income chahte hain? part-time typing mein opportunity hai. Registration Rs 499. Students aur housewives welcome.,SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_005524,"Sunno, myntra pe sale lagi hai. Kurta set khareedna hai. Budget Rs 2,000 hai. Suggest karo. Theek hai na?",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006178,"Yaar please, Priya hoon. hospital ka bill bharna hai. Bahut zaroorat hai Rs 5,000 ki. Turant bhej de. Group mein mat bol.",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_001639,"अर्जेंट: आपका इमरजेंसी लोन आवेदन 1,00,000 रुपये अप्रूव्ड। 12,000 रुपये वेरिफिकेशन चार्ज दें। देरी = कैंसिल।",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_005708,"personal loan offer: Rs 10,00,000 at lowest interest. Rs 2,000 one-time fee. Disbursement within 2 hours.",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_000052,"आपको एक्सक्लूसिव रियल एस्टेट डील के लिए चुना गया है। 50,000 रुपये लगाएं, 500% रिटर्न मिलेगा। ऑफर आज एक्सपायर।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_004439,"एक्साइटिंग ऑफर: एलआईसी का बोनस मैच्योर हुआ है। सिर्फ 2,000 रुपये फीस में क्लेम करें। ऑफर आज रात तक है।",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_002972,"Instant education loan Rs 2,00,000 at 2% interest. No documents. Pre-approved. Processing fee Rs 12,000. Aaj hi valid.",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_004880,"Final warning. compromising information hai tumhari. Rs 5,00,000 transfer karo. Police ko bulaya toh aur bura hoga. Hum untraceable hain.",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_000820,"आपके नाम पर वारंट है। सब-इंस्पेक्टर बोल रहा हूं। आपका फोन नंबर संदिग्ध गतिविधि में है। अभी 2,00,000 रुपये सिक्योरिटी डिपॉजिट करो।",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_005443,"Yeh mazaak nahi hai. private conversations hai mere paas. Rs 3,00,000 Google Pay ya PhonePe se bhejo 24 ghante mein.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_000588,"Courier company se bol rahe hain. international illegal parcel border pe roka gaya. Aapki ID thi. Rs 25,000 customs duty do.",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_005246,एग्जिक्यूटिव से। कैशबैक क्लेम करना है। ओटीपी शेयर करना जरूरी है वरना अमेजॉन अकाउंट ब्लॉक हो जाएगा।,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_000909,"deleted social media posts hai mere paas. Tumhare family ko dikhaunga agar Rs 25,000 nahi mile 48 ghante mein.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_003102,"रोहित हूं मैं। बिना पैसे के फंसा हूं। 20,000 रुपये भेज दो। वापस कर दूंगा। सीक्रेट रख।",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_002194,"Namaste, PNB ka fraud prevention officer hoon. new RBI guidelines ke according update chahiye. Apna password aur card details share karein.",SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_006586,"Bas, birth certificate ki copy chahiye. Municipal office se milegi ya online?",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005211,"यार, मैं अमित बोल रहा हूं। इमरजेंसी कैश चाहिए। 15,000 रुपये चाहिए अभी। बाद में लौटाऊंगा। ग्रुप में मत बोलना।",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_000653,"हमारे पास डिलीटेड सोशल मीडिया पोस्ट है और जानते हैं आप कहां काम करते हो। 1,00,000 रुपये दो। वरना शेयर।",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_003673,"Birthday party ke liye venue suggest karo. Budget Rs 15,000 tak hai. 20 log honge. Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003749,"I am stuck in station pe. This is your bhaiya. Need 20,000 right now. Please hurry, don't tell the family.",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_001146,"Hey, फार्मेसी से दवाई ले आओ। प्रिस्क्रिप्शन फोटो भेज रही हूं व्हाट्सएप पर। Bata dena.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002377,"Your beti is with us. Transfer Rs 5,00,000 immediately to 7654321098 or we will kill him. Do not inform the police.",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_005846,"इमरजेंसी लोन 2,00,000 बिना कोलैटरल के। 15,000 रुपये सिक्योरिटी डिपॉजिट भेजें। आज ही मिलेगा।",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_001073,"तुम जानते हो क्या होगा अगर तुम्हारे प्राइवेट मैसेज हैं हमारे पास। 1,00,000 दे दो और सब खत्म। वरना कंसिक्वेंसेस भोगो।",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
